no,location_node,destination_node,location_lat,location_lon,destination_lat,destination_lon,time
6663,42445651,42448338,40.750969,-73.981033,40.759892,-73.971817,2010/2/2 8:30
6664,42437433,42449314,40.767181,-73.964676,40.744865,-73.97966,2010/2/2 8:30
6665,254252592,254252592,40.917648,-73.899971,40.917648,-73.899971,2010/2/2 8:30
6666,42427381,42443680,40.743362,-73.999931,40.747791,-73.985786,2010/2/2 8:30
6667,42455643,42440022,40.769028,-73.98864,40.76582,-73.980766,2010/2/2 8:30
6668,42434085,42446934,40.754097,-73.974678,40.74456,-73.980125,2010/2/2 8:30
6669,589298803,42436707,40.763035,-73.961807,40.757191,-73.968918,2010/2/2 8:30
6670,42437343,42446889,40.723469,-73.985397,40.733162,-73.981224,2010/2/2 8:30
6671,42439994,42446849,40.758541,-73.983932,40.714878,-74.015617,2010/2/2 8:30
6672,42435499,596776173,40.779758,-73.959511,40.785423,-73.953499,2010/2/2 8:30
6673,42427991,42436710,40.76413,-73.956017,40.757172,-73.967628,2010/2/2 8:30
6674,42434948,42428493,40.747753,-73.982018,40.73497,-73.990952,2010/2/2 8:30
6675,42454428,42430600,40.754116,-73.979813,40.751419,-74.005409,2010/2/2 8:30
6676,599041439,599041439,40.64666,-73.782387,40.64666,-73.782387,2010/2/2 8:30
6677,42446800,42438886,40.716347,-74.015511,40.756466,-73.973831,2010/2/2 8:30
6678,42437909,42429375,40.746658,-74.001167,40.737797,-73.999977,2010/2/2 8:30
6679,42428471,42454798,40.729916,-73.992203,40.706242,-74.005714,2010/2/2 8:30
6680,42442947,42431877,40.751343,-73.970573,40.704266,-74.011681,2010/2/2 8:30
6681,370927297,42432847,40.754848,-73.963913,40.760998,-73.969147,2010/2/2 8:30
6682,42454381,42430271,40.74464,-74.004578,40.742519,-73.992859,2010/2/2 8:30
6683,1061531509,42436511,40.770416,-73.982224,40.764637,-73.970573,2010/2/2 8:30
6684,42449961,42431656,40.757313,-73.970451,40.764362,-73.96434,2010/2/2 8:30
6685,1698103483,42430375,40.773903,-73.873177,40.763,-73.978371,2010/2/2 8:30
6686,2348991701,42433611,40.764908,-73.985672,40.753887,-73.989746,2010/2/2 8:30
6687,42449906,42442960,40.740211,-73.982063,40.758926,-73.96611,2010/2/2 8:30
6688,42430394,42442269,40.766357,-73.976685,40.723709,-73.999382,2010/2/2 8:30
6689,42442952,42431877,40.754833,-73.968727,40.70446,-74.011543,2010/2/2 8:30
6690,42449991,42444909,40.767998,-73.962723,40.742111,-74.004433,2010/2/2 8:30
6691,42436355,42456197,40.725689,-74.007423,40.724445,-73.999863,2010/2/2 8:30
6692,42444277,42434196,40.71077,-74.00074,40.728657,-73.991096,2010/2/2 8:30
6693,42435663,42440313,40.75806,-73.990891,40.764313,-73.972832,2010/2/2 8:30
6694,42453674,1775176474,40.764809,-73.972275,40.760471,-73.963486,2010/2/2 8:30
6695,42437156,42431096,40.808594,-73.966026,40.794884,-73.973518,2010/2/2 8:30
6696,42478283,42440347,40.675362,-74.000435,40.707375,-74.005203,2010/2/2 8:30
6697,42432580,246890279,40.758644,-73.978401,40.724445,-74.015991,2010/2/2 8:30
6698,42442931,595407648,40.74715,-73.974289,40.730843,-73.990417,2010/2/2 8:30
6699,42440153,42440153,40.75864,-73.97731,40.75864,-73.97731,2010/2/2 8:30
6700,42432451,42430358,40.750149,-73.975586,40.759621,-73.979897,2010/2/2 8:30
6701,42446971,42428447,40.752514,-73.975487,40.72517,-73.996834,2010/2/2 8:30
6702,599057001,42431187,40.645237,-73.776711,40.805126,-73.96299,2010/2/2 8:30
6703,42430004,42445953,40.712978,-74.008987,40.763638,-73.970772,2010/2/2 8:30
6704,42428020,42421960,40.771511,-73.9506,40.704056,-74.009338,2010/2/2 8:30
6705,2708237394,42440804,40.744137,-73.92527,40.716888,-73.996773,2010/2/2 8:30
6706,42436393,42433620,40.732857,-74.006615,40.755074,-73.992264,2010/2/2 8:30
6707,42437909,42433620,40.747025,-74.002449,40.755493,-73.9925,2010/2/2 8:30
6708,42430249,42451695,40.736217,-73.99778,40.753017,-74.000381,2010/2/2 8:30
6709,42456578,42438881,40.783531,-73.955185,40.756733,-73.976006,2010/2/2 8:30
6710,42429340,42428283,40.777798,-73.951782,40.754707,-73.986084,2010/2/2 8:30
6711,42438306,42435644,40.779491,-73.987885,40.752399,-73.994156,2010/2/2 8:30
6712,42445664,42427421,40.748642,-73.974854,40.74184,-73.989235,2010/2/2 8:30
6713,596776120,596776260,40.779293,-73.958229,40.786545,-73.953087,2010/2/2 8:30
6714,42430985,42436707,40.775337,-73.988068,40.757587,-73.969231,2010/2/2 8:30
6715,42448813,42434092,40.754971,-73.972305,40.751492,-73.968681,2010/2/2 8:30
6716,42446036,42449947,40.780331,-73.959419,40.751385,-73.974075,2010/2/2 8:30
6717,596776120,42438791,40.778976,-73.958084,40.771904,-73.964233,2010/2/2 8:30
6718,42437654,42438547,40.750786,-73.98999,40.746593,-73.992966,2010/2/2 8:30
6719,1061531491,42437305,40.778412,-73.98185,40.785568,-73.97641,2010/2/2 8:30
6720,42444832,42479021,40.72456,-73.981697,40.68428,-73.994965,2010/2/2 8:30
6721,561042193,42436746,40.748291,-73.981201,40.744087,-73.984642,2010/2/2 8:30
6722,42431104,42428799,40.796082,-73.972084,40.80608,-73.966049,2010/2/2 8:30
6723,42431654,593915255,40.765224,-73.965881,40.757317,-74.00029,2010/2/2 8:30
6724,2844853157,42442947,40.743912,-73.923164,40.752209,-73.971176,2010/2/2 8:30
6725,42436414,42436575,40.737141,-74.005264,40.741341,-73.98774,2010/2/2 8:30
6726,42442943,42445903,40.751038,-73.971268,40.747364,-73.984077,2010/2/2 8:30
6727,42428858,42440567,40.81459,-73.959312,40.756901,-73.961304,2010/2/2 8:30
6728,42439406,42453674,40.775192,-73.953804,40.765079,-73.972733,2010/2/2 8:30
6729,42437890,42442889,40.74416,-73.995697,40.737755,-73.980064,2010/2/2 8:30
6730,42456575,42432818,40.784805,-73.957932,40.763313,-73.974014,2010/2/2 8:30
6731,42430247,42432585,40.735374,-73.99826,40.759754,-73.982529,2010/2/2 8:30
6732,42421741,42421741,40.800755,-73.96666,40.80061,-73.965965,2010/2/2 8:30
6733,42429690,42435497,40.769024,-73.962082,40.780113,-73.961395,2010/2/2 8:30
6734,42446031,42445914,40.77914,-73.959961,40.751022,-73.979836,2010/2/2 8:30
6735,42428049,42449308,40.779434,-73.944618,40.746101,-73.982185,2010/2/2 8:30
6736,42435657,42440022,40.755585,-73.990456,40.766151,-73.980766,2010/2/2 8:30
6737,42449886,589100267,40.730907,-73.98822,40.735538,-73.975243,2010/2/2 8:30
6738,42446293,42436756,40.73938,-73.976036,40.740952,-73.97644,2010/2/2 8:30
6739,42447007,42431684,40.7616,-73.969017,40.765331,-73.958054,2010/2/2 8:30
6740,42442961,42430356,40.759907,-73.964493,40.758644,-73.980423,2010/2/2 8:30
6741,42438800,42432856,40.770699,-73.960121,40.760349,-73.968178,2010/2/2 8:30
6742,42450025,42446934,40.775497,-73.956551,40.744907,-73.980057,2010/2/2 8:30
6743,42445569,42446986,40.703663,-74.009949,40.754185,-73.973183,2010/2/2 8:30
6744,42432099,42430338,40.717754,-73.988594,40.754826,-73.982841,2010/2/2 8:30
6745,42430311,42442913,40.750546,-73.986557,40.744423,-73.976151,2010/2/2 8:30
6746,42427975,42442578,40.762897,-73.95797,40.808514,-73.959656,2010/2/2 8:30
6747,42453624,42439073,40.742779,-73.988785,40.737049,-74.000664,2010/2/2 8:30
6748,42438881,42429844,40.757862,-73.976501,40.705147,-74.006142,2010/2/2 8:30
6749,42431661,42446353,40.762871,-73.959747,40.760563,-73.977226,2010/2/2 8:30
6750,42448171,42428013,40.717613,-74.005455,40.768642,-73.951805,2010/2/2 8:30
6751,42430205,42440453,40.730682,-74.001617,40.758526,-73.974907,2010/2/2 8:30
6752,42440935,42435657,40.770363,-73.987488,40.756126,-73.990761,2010/2/2 8:30
6753,42428588,42440452,40.772453,-73.98262,40.75996,-73.977608,2010/2/2 8:30
6754,42455963,589298803,40.756138,-73.964516,40.762657,-73.9608,2010/2/2 8:30
6755,42491656,42487552,40.661125,-73.960999,40.677525,-73.973351,2010/2/2 8:30
6756,42439968,42430314,40.755157,-73.987946,40.751301,-73.985832,2010/2/2 8:30
6757,1061531731,42428975,40.791519,-73.973877,40.839687,-73.940933,2010/2/2 8:30
6758,42431508,42432436,40.738926,-74.008148,40.752884,-73.981339,2010/2/2 8:30
6759,42442269,42430352,40.723991,-73.999084,40.758717,-73.981606,2010/2/2 8:30
6760,2710204310,42428305,40.772041,-73.985435,40.760265,-73.98452,2010/2/2 8:30
6761,42437289,42432451,40.734001,-73.980438,40.750267,-73.975227,2010/2/2 8:30
6762,42438503,370880759,40.774628,-73.957069,40.702045,-74.010193,2010/2/2 8:30
6763,42445409,42422050,40.744675,-73.983635,40.708729,-74.009384,2010/2/2 8:30
6764,42431027,42430375,40.786362,-73.980011,40.763645,-73.978416,2010/2/2 8:30
6765,42428376,42431617,40.710041,-74.010376,40.716415,-74.010689,2010/2/2 8:30
6766,42435657,42445928,40.75563,-73.990021,40.757729,-73.975349,2010/2/2 8:30
6767,42438304,42422026,40.779034,-73.988419,40.711391,-74.015266,2010/2/2 8:30
6768,42444049,42436578,40.753563,-73.975189,40.741207,-73.986122,2010/2/2 8:30
6769,596776177,596776032,40.784302,-73.954796,40.767288,-73.9674,2010/2/2 8:30
6770,42732842,42732842,40.806763,-73.92804,40.807201,-73.928459,2010/2/2 8:30
6771,2061592973,42445914,40.771732,-73.989883,40.75169,-73.980202,2010/2/2 8:30
6772,42424456,42440253,40.787937,-73.961571,40.769756,-74.000038,2010/2/2 8:30
6773,1919595921,42437354,40.721489,-73.983932,40.720913,-73.9785,2010/2/2 8:30
6774,42444051,42432444,40.753029,-73.973198,40.75037,-73.975899,2010/2/2 8:30
6775,42435663,42428329,40.757271,-73.990341,40.766048,-73.981171,2010/2/2 8:30
6776,1722116498,1061531695,40.776951,-73.986267,40.782204,-73.980865,2010/2/2 8:30
6777,1061531608,42431544,40.776058,-73.982483,40.76189,-73.973686,2010/2/2 8:30
6778,42436754,561042194,40.741734,-73.978096,40.750351,-73.979782,2010/2/2 8:30
6779,42444991,2569923492,40.757401,-73.993454,40.711128,-74.014755,2010/2/2 8:30
6780,42445926,42428328,40.757278,-73.977043,40.765732,-73.981773,2010/2/2 8:30
6781,42436390,42432585,40.732334,-74.006439,40.760391,-73.983406,2010/2/2 8:30
6782,42430126,42446987,40.720474,-74.005013,40.754501,-73.972847,2010/2/2 8:30
6783,42432693,42434427,40.75486,-73.979073,40.753819,-73.997292,2010/2/2 8:30
6784,42431067,42442459,40.792011,-73.975578,40.781105,-73.980202,2010/2/2 8:30
6785,42435598,42430269,40.74033,-74.002007,40.742512,-73.993759,2010/2/2 8:30
6786,42425570,42432693,40.794357,-73.96273,40.756321,-73.980659,2010/2/2 8:30
6787,42447132,42444458,40.778412,-73.955971,40.802982,-73.935112,2010/2/2 8:30
6788,42436139,42430187,40.734818,-74.007004,40.729542,-74.001999,2010/2/2 8:30
6789,42436390,42428428,40.732216,-74.006645,40.718426,-74.002457,2010/2/2 8:30
6790,42439840,42443528,40.74575,-73.995049,40.758072,-73.978859,2010/2/2 8:30
6791,42446293,588455859,40.740124,-73.975945,40.710232,-73.996178,2010/2/2 8:30
6792,42443618,42430356,40.757942,-73.963982,40.759224,-73.981186,2010/2/2 8:30
6793,42446016,42431654,40.774975,-73.962769,40.765854,-73.966118,2010/2/2 8:30
6794,42439858,42431187,40.806953,-73.949944,40.804668,-73.962486,2010/2/2 8:30
6795,42436754,42438819,40.74123,-73.977669,40.776615,-73.987984,2010/2/2 8:30
6796,42430390,42431659,40.765816,-73.977272,40.763798,-73.961632,2010/2/2 8:30
6797,42429340,42436943,40.778385,-73.952255,40.730461,-73.982452,2010/2/2 8:30
6798,42443046,42429334,40.781036,-73.949516,40.7798,-73.955399,2010/2/2 8:30
6799,42436551,42429577,40.77903,-73.947998,40.714733,-74.014732,2010/2/2 8:30
6800,42428232,42429890,40.747482,-73.987045,40.74139,-73.983902,2010/2/2 8:30
6801,42431413,42435266,40.776043,-73.973198,40.774914,-73.977974,2010/2/2 8:30
6802,42442983,42446986,40.764935,-73.961105,40.754993,-73.974098,2010/2/2 8:30
6803,42435618,42435642,40.744396,-73.999367,40.751091,-73.994133,2010/2/2 8:30
6804,42428328,42439440,40.765022,-73.981483,40.74984,-73.991295,2010/2/2 8:30
6805,42432847,42443811,40.761059,-73.969711,40.755451,-73.976234,2010/2/2 8:30
6806,42440934,42430371,40.769592,-73.984871,40.762177,-73.978096,2010/2/2 8:30
6807,42445039,42430271,40.768188,-73.984497,40.742107,-73.992157,2010/2/2 8:30
6808,42435265,42432558,40.773869,-73.977821,40.778774,-73.979668,2010/2/2 8:30
6809,561035334,247074607,40.806068,-73.965561,40.751434,-74.007149,2010/2/2 8:30
6810,42428007,42437358,40.767395,-73.954826,40.754349,-73.981903,2010/2/2 8:30
6811,42445356,42432161,40.71563,-74.007446,40.721958,-73.999268,2010/2/2 8:30
6812,42430550,42440022,40.71595,-74.007027,40.764671,-73.979027,2010/2/2 8:30
6813,42445011,561042188,40.759033,-73.991989,40.74704,-73.982185,2010/2/2 8:30
6814,42445926,42423677,40.756973,-73.976593,40.767773,-73.979263,2010/2/2 8:30
6815,596775951,42430643,40.760937,-73.971298,40.757103,-74.00119,2010/2/2 8:30
6816,42439559,42430317,40.771774,-73.961311,40.751495,-73.985161,2010/2/2 8:30
6817,42458766,42444810,40.77919,-73.957718,40.783085,-73.956276,2010/2/2 8:30
6818,42445018,42435422,40.761093,-73.990715,40.749126,-73.99192,2010/2/2 8:30
6819,42440935,42434072,40.771183,-73.988708,40.75621,-73.978867,2010/2/2 8:30
6820,1834852948,42445920,40.776806,-73.963821,40.754147,-73.977859,2010/2/2 8:30
6821,42446466,42437425,40.773708,-73.959335,40.769039,-73.967834,2010/2/2 8:30
6822,42453943,42433834,40.712273,-74.010063,40.70274,-74.01136,2010/2/2 8:30
6823,42445417,42436705,40.741184,-73.975471,40.758846,-73.971352,2010/2/2 8:30
6824,42450044,42436651,40.785278,-73.949303,40.791737,-73.941216,2010/2/2 8:30
6825,370880739,42422056,40.701405,-74.012291,40.70694,-74.007477,2010/2/2 8:30
6826,42455357,42427483,40.739311,-74.008133,40.74781,-74.002403,2010/2/2 8:30
6827,42429700,42430889,40.731812,-74.001183,40.730354,-73.98777,2010/2/2 8:30
6828,42440553,42429565,40.729305,-73.997925,40.715462,-74.011909,2010/2/2 8:30
6829,42428473,1692433938,40.730747,-73.99279,40.729256,-74.001167,2010/2/2 8:30
6830,42435680,42429338,40.761471,-73.987297,40.779278,-73.953972,2010/2/2 8:30
6831,42436129,42436097,40.732964,-74.007271,40.727436,-74.00811,2010/2/2 8:30
6832,42449576,42449576,40.724453,-73.998734,40.724705,-73.998489,2010/2/2 8:30
6833,42427915,42431007,40.782642,-73.973053,40.78154,-73.983971,2010/2/2 8:30
6834,42443965,593915255,40.754406,-73.99427,40.757549,-74.000961,2010/2/2 8:31
6835,42430274,593915255,40.744278,-73.991486,40.757626,-74.000801,2010/2/2 8:31
6836,42435660,42445033,40.756565,-73.99041,40.766251,-73.987015,2010/2/2 8:31
6837,805771586,42437018,40.72311,-73.988853,40.736141,-73.989342,2010/2/2 8:31
6838,42430329,42430329,40.754253,-73.984863,40.754253,-73.984863,2010/2/2 8:31
6839,42453183,42430694,40.746258,-73.981461,40.763981,-73.995026,2010/2/2 8:31
6840,42443556,42519202,40.755333,-73.981247,40.701481,-73.991219,2010/2/2 8:31
6841,561042197,42435660,40.750851,-73.978928,40.756138,-73.989487,2010/2/2 8:31
6842,596775941,42424218,40.762196,-73.970795,40.76923,-73.995895,2010/2/2 8:31
6843,42844297,42437401,40.747715,-73.93956,40.710659,-74.016258,2010/2/2 8:31
6844,42436364,42428480,40.727596,-74.007553,40.731819,-73.991745,2010/2/2 8:31
6845,42431004,42430378,40.77972,-73.984848,40.76329,-73.976608,2010/2/2 8:31
6846,1919595923,42452117,40.720856,-73.981873,40.713848,-73.980026,2010/2/2 8:31
6847,42428329,42443612,40.765968,-73.981453,40.761391,-73.972282,2010/2/2 8:31
6848,42440313,42451674,40.764118,-73.973083,40.74593,-73.985641,2010/2/2 8:31
6849,42452290,42431187,40.800983,-73.959007,40.805168,-73.962273,2010/2/2 8:31
6850,42428013,42436514,40.768139,-73.951752,40.764519,-73.969559,2010/2/2 8:31
6851,42443085,42436492,40.79681,-73.93782,40.767914,-73.95594,2010/2/2 8:31
6852,42430722,42455119,40.767708,-73.993332,40.760574,-73.961761,2010/2/2 8:31
6853,42443556,42428258,40.754585,-73.979996,40.751385,-73.988335,2010/2/2 8:31
6854,42431649,42440453,40.767479,-73.97123,40.758888,-73.975693,2010/2/2 8:31
6855,42448238,596775946,40.777142,-73.955215,40.762901,-73.969307,2010/2/2 8:31
6856,42428013,42445976,40.76886,-73.95256,40.76778,-73.967598,2010/2/2 8:31
6857,42429842,42440025,40.70586,-74.007263,40.766552,-73.979507,2010/2/2 8:31
6858,42427786,42430639,40.745323,-73.987022,40.756413,-74.001678,2010/2/2 8:31
6859,561042194,42442902,40.750343,-73.979897,40.743073,-73.978577,2010/2/2 8:31
6860,42431037,42421985,40.788788,-73.977539,40.772758,-73.98967,2010/2/2 8:31
6861,247085079,42446994,40.760254,-74.002441,40.757923,-73.97216,2010/2/2 8:31
6862,42432594,42442417,40.763489,-73.990608,40.775871,-73.983452,2010/2/2 8:31
6863,42447084,42438889,40.773197,-73.960426,40.755878,-73.972588,2010/2/2 8:31
6864,42456066,42431868,40.776447,-73.949516,40.704884,-74.011658,2010/2/2 8:31
6865,42902805,42902805,40.725208,-73.91301,40.725208,-73.91301,2010/2/2 8:31
6866,42453943,42439981,40.712364,-74.010574,40.756474,-73.985512,2010/2/2 8:31
6867,42436761,42430187,40.722069,-74.005287,40.729065,-74.00248,2010/2/2 8:31
6868,42435422,42436575,40.748787,-73.991646,40.741474,-73.987595,2010/2/2 8:31
6869,42435660,42446949,40.756706,-73.990433,40.749744,-73.976265,2010/2/2 8:31
6870,42438881,593915255,40.75753,-73.975868,40.757992,-74.000809,2010/2/2 8:31
6871,106705771,42429693,40.745495,-73.972427,40.766876,-73.959076,2010/2/2 8:31
6872,42450035,42435261,40.78178,-73.951729,40.772079,-73.979141,2010/2/2 8:31
6873,42443975,2481877067,40.756405,-73.997482,40.81208,-73.936073,2010/2/2 8:31
6874,593920893,42438785,40.759941,-73.996246,40.736454,-73.990761,2010/2/2 8:31
6875,42434072,42448996,40.756054,-73.979439,40.760883,-74.002251,2010/2/2 8:31
6876,42449979,42435646,40.761719,-73.965652,40.75428,-73.993523,2010/2/2 8:31
6877,42435514,42431515,40.777931,-73.955193,40.728439,-74.003334,2010/2/2 8:31
6878,42445910,42426747,40.749611,-73.980537,40.70237,-74.012695,2010/2/2 8:31
6879,42434951,2302133933,40.747791,-73.979958,40.74123,-73.984512,2010/2/2 8:31
6880,42443806,42445369,40.752964,-73.978302,40.746906,-73.981102,2010/2/2 8:31
6881,42442480,42430651,40.787491,-73.975082,40.758602,-74.000313,2010/2/2 8:31
6882,42436941,42445947,40.732506,-73.987625,40.762722,-73.972214,2010/2/2 8:31
6883,42446959,42455643,40.751747,-73.976555,40.769451,-73.989105,2010/2/2 8:31
6884,2408421467,596775882,40.771343,-73.864769,40.756119,-73.974609,2010/2/2 8:31
6885,42442492,42432834,40.790276,-73.971443,40.761639,-73.970444,2010/2/2 8:31
6886,42443029,42443612,40.775467,-73.954803,40.762222,-73.973427,2010/2/2 8:31
6887,42432352,42448711,40.797199,-73.949028,40.736401,-73.977425,2010/2/2 8:31
6888,42435629,593915255,40.746723,-73.997391,40.757774,-74.000427,2010/2/2 8:31
6889,42440452,42438173,40.759953,-73.977448,40.738934,-73.986221,2010/2/2 8:31
6890,42434156,42432834,40.78643,-73.968834,40.762016,-73.971443,2010/2/2 8:31
6891,42431678,42436510,40.767559,-73.963943,40.76495,-73.97197,2010/2/2 8:31
6892,42436492,42445738,40.76778,-73.956642,40.780293,-73.95433,2010/2/2 8:31
6893,42428016,42433834,40.771053,-73.950859,40.70269,-74.011429,2010/2/2 8:31
6894,42502674,1258945651,40.686489,-73.995941,40.693077,-73.988762,2010/2/2 8:31
6895,42445664,42435671,40.748276,-73.974785,40.757683,-73.988243,2010/2/2 8:31
6896,42469228,42452314,40.692699,-73.988152,40.709415,-74.015053,2010/2/2 8:31
6897,42440020,42452812,40.763821,-73.979836,40.784279,-73.953606,2010/2/2 8:31
6898,42443054,42430329,40.783981,-73.947273,40.754078,-73.984985,2010/2/2 8:31
6899,42430044,42427305,40.721924,-73.997536,40.716152,-74.001663,2010/2/2 8:31
6900,42446959,42430639,40.751213,-73.975525,40.756229,-74.001656,2010/2/2 8:31
6901,42453008,42430361,40.74852,-73.971977,40.759903,-73.979019,2010/2/2 8:31
6902,42436514,42436486,40.764496,-73.969429,40.769894,-73.960579,2010/2/2 8:31
6903,42443264,42435317,40.78883,-73.955032,40.789001,-73.966682,2010/2/2 8:31
6904,42436052,42440820,40.718815,-74.010422,40.719589,-74.002296,2010/2/2 8:31
6905,42445011,42429890,40.759136,-73.992706,40.741905,-73.98391,2010/2/2 8:31
6906,42440743,42431544,40.731529,-73.982422,40.762756,-73.97554,2010/2/2 8:31
6907,42442891,42437289,40.739052,-73.980179,40.734276,-73.981621,2010/2/2 8:31
6908,2541754762,42440153,40.808949,-73.963226,40.758682,-73.977348,2010/2/2 8:31
6909,1773121034,42439096,40.727848,-73.990913,40.737755,-74.008087,2010/2/2 8:31
6910,42435677,42430651,40.759758,-73.986755,40.758236,-74.000648,2010/2/2 8:31
6911,42435253,42445994,40.770767,-73.979958,40.769978,-73.966858,2010/2/2 8:31
6912,42448735,42430643,40.78249,-73.951576,40.75695,-74.00103,2010/2/2 8:31
6913,42450434,42447235,40.767235,-73.989876,40.766102,-73.96315,2010/2/2 8:31
6914,42435714,596775919,40.766571,-73.982658,40.759247,-73.971939,2010/2/2 8:31
6915,561042194,42446935,40.749348,-73.979759,40.7453,-73.979599,2010/2/2 8:31
6916,42434072,42448813,40.756088,-73.979172,40.755058,-73.972321,2010/2/2 8:31
6917,42455963,561042197,40.756393,-73.964439,40.75024,-73.978073,2010/2/2 8:31
6918,42443037,42430651,40.777508,-73.952095,40.758152,-74.000343,2010/2/2 8:31
6919,42437914,596775946,40.748459,-74.005348,40.763092,-73.969666,2010/2/2 8:31
6920,42428332,42424218,40.766659,-73.981468,40.769047,-73.995796,2010/2/2 8:31
6921,42446275,42432458,40.742081,-73.980896,40.749935,-73.973686,2010/2/2 8:31
6922,42442514,42442959,40.792202,-73.971771,40.758598,-73.967079,2010/2/2 8:31
6923,42446066,42429682,40.783875,-73.956207,40.770851,-73.967102,2010/2/2 8:31
6924,42430805,42432161,40.733513,-74.002663,40.721241,-73.999207,2010/2/2 8:31
6925,42434948,42445867,40.748741,-73.983223,40.74094,-73.987732,2010/2/2 8:31
6926,595105496,593886252,40.752529,-73.967255,40.746105,-73.974876,2010/2/2 8:31
6927,370927297,42427762,40.753868,-73.963448,40.763,-73.97319,2010/2/2 8:31
6928,42445733,42438963,40.781986,-73.957222,40.78981,-73.952141,2010/2/2 8:31
6929,42428315,1692433919,40.763718,-73.98214,40.726429,-73.995667,2010/2/2 8:31
6930,42421969,42438791,40.769566,-73.980774,40.772236,-73.964882,2010/2/2 8:31
6931,593216431,593216431,40.751778,-73.945587,40.751778,-73.945587,2010/2/2 8:31
6932,42443811,42452006,40.756184,-73.975662,40.731743,-74.008987,2010/2/2 8:31
6933,42429980,42428010,40.763924,-73.963951,40.767345,-73.952431,2010/2/2 8:31
6934,42439823,42439823,40.739323,-74.00013,40.739323,-74.00013,2010/2/2 8:31
6935,42443305,42448338,40.769211,-73.983345,40.760429,-73.971924,2010/2/2 8:31
6936,42440326,42428468,40.737846,-73.983002,40.728863,-73.992226,2010/2/2 8:31
6937,42429714,277782698,40.809258,-73.959549,40.660088,-73.806236,2010/2/2 8:31
6938,42431635,42440452,40.7183,-74.014984,40.759514,-73.977219,2010/2/2 8:31
6939,42440015,42445365,40.76363,-73.98159,40.747196,-73.982826,2010/2/2 8:31
6940,42443000,42445033,40.766853,-73.96022,40.765862,-73.987244,2010/2/2 8:31
6941,42433567,42440012,40.785038,-73.976814,40.762623,-73.981636,2010/2/2 8:31
6942,42435599,42452048,40.741089,-74.001701,40.72081,-73.999931,2010/2/2 8:31
6943,42434439,42456543,40.758671,-73.993317,40.737644,-73.988037,2010/2/2 8:31
6944,42432589,42430651,40.762287,-73.987305,40.758587,-74.000298,2010/2/2 8:31
6945,106706938,42439964,40.746105,-73.972725,40.754517,-73.988457,2010/2/2 8:31
6946,42433620,595314040,40.754551,-73.990845,40.809349,-73.965202,2010/2/2 8:31
6947,42435671,593976795,40.757648,-73.988197,40.753555,-73.998833,2010/2/2 8:31
6948,370915065,42453187,40.747547,-73.96505,40.742573,-73.974365,2010/2/2 8:31
6949,42436014,42446504,40.723297,-74.007866,40.758171,-73.996429,2010/2/2 8:31
6950,42430324,42440022,40.753059,-73.984909,40.765156,-73.979927,2010/2/2 8:31
6951,42450015,42432825,40.773811,-73.956413,40.761944,-73.971931,2010/2/2 8:31
6952,42449918,42434268,40.741066,-73.981468,40.740997,-73.990051,2010/2/2 8:31
6953,42443329,42450025,40.775204,-73.980286,40.775658,-73.956146,2010/2/2 8:31
6954,42448254,42453674,40.77459,-73.950783,40.764557,-73.972733,2010/2/2 8:31
6955,1104165608,42431617,40.721519,-74.008316,40.716198,-74.011406,2010/2/2 8:31
6956,42450434,42432847,40.767262,-73.989883,40.761002,-73.969719,2010/2/2 8:31
6957,42439968,371247627,40.754688,-73.987953,40.752098,-74.002983,2010/2/2 8:31
6958,42436751,42433587,40.743645,-73.981911,40.728745,-73.996727,2010/2/2 8:31
6959,42449954,42445950,40.75399,-73.971786,40.763783,-73.972115,2010/2/2 8:31
6960,588546797,42430651,40.705151,-74.015938,40.758362,-74.000717,2010/2/2 8:31
6961,42430828,370915065,40.736675,-74.001129,40.748924,-73.965958,2010/2/2 8:31
6962,42427316,42442794,40.718021,-74.000122,40.718235,-73.975914,2010/2/2 8:31
6963,42434140,42429577,40.729515,-73.990028,40.715481,-74.014038,2010/2/2 8:31
6964,1061531634,42428978,40.780949,-73.980721,40.841568,-73.940727,2010/2/2 8:31
6965,42436701,42446013,40.759033,-73.973907,40.774944,-73.963791,2010/2/2 8:31
6966,1698103194,42430371,40.77076,-73.864876,40.762505,-73.979294,2010/2/2 8:31
6967,42427371,42446013,40.740932,-73.99382,40.77417,-73.963493,2010/2/2 8:31
6968,42450015,42444230,40.77412,-73.957603,40.704639,-74.006477,2010/2/2 8:31
6969,247123615,42421982,40.771179,-73.994064,40.772503,-73.987411,2010/2/2 8:31
6970,42437433,1061531603,40.767544,-73.964722,40.788197,-73.975731,2010/2/2 8:31
6971,42428570,42424218,40.768757,-73.982567,40.769119,-73.995895,2010/2/2 8:31
6972,42447105,42435716,40.774837,-73.95916,40.767815,-73.983093,2010/2/2 8:31
6973,596776173,42445020,40.785164,-73.95359,40.761715,-73.990089,2010/2/2 8:31
6974,42429342,42448329,40.776199,-73.948441,40.758667,-73.95961,2010/2/2 8:31
6975,42428065,42435257,40.783112,-73.980278,40.770916,-73.979591,2010/2/2 8:31
6976,42430375,42446016,40.763081,-73.978271,40.774647,-73.962982,2010/2/2 8:31
6977,371206271,42500003,40.771027,-73.9478,40.702572,-73.989845,2010/2/2 8:31
6978,42826040,42444255,40.770653,-73.927254,40.706505,-74.002876,2010/2/2 8:31
