begin_node_id,end_node_id,FFTT
42845810,42862706,11.74822527
42846335,42846339,12.28931803
42453327,42445505,5.2796
42846314,42846322,41.59712197
42453610,42437349,25.06101551
42453607,42437346,18.025
42453601,42437339,14.6305
42453613,42437118,34.6164
42453604,42437343,20.14819892
42453008,42453011,26.65300159
42453777,42430122,11.76791763
42453674,42433870,13.71117454
42864879,2447703173,10.32898405
42436475,373268484,20.68160601
42453038,42453036,12.04723664
103174601,103096338,20.29465869
42453545,42437379,12.35279193
825418517,42434837,23.79164772
42453472,42439099,8.97587
42453036,42453038,11.4999936
42502693,42486334,14.09494919
825418517,42434855,17.49851551
595729841,42429215,1.75857
480217241,480213827,10.2714
42452816,42452817,22.32227081
42896918,42844527,4.28548
42453187,42445390,9.651137161
103859912,103869525,1.34363
42453236,42445215,14.1694
42424932,486869939,24.51756662
42453700,42429636,20.7868
42453669,42431230,3.99883
42844527,42896918,7.94558
42453175,42444829,19.64206134
42502674,42484037,11.31393564
42895308,42895311,2.71417
42453717,42428863,2.19813
42453177,42444832,13.5351
42453183,42445369,23.2150545
42895303,42895302,22.37565811
42453624,42428212,10.9272
42453417,42436052,21.90595371
42453310,42440323,15.1432
42453630,42430594,44.5033316
42453166,42444827,9.71152
42453036,42448162,11.00220031
42453104,42446528,19.7868
42453158,42444833,17.01247123
42453258,42439887,35.50164216
42453187,42442913,41.29683423
42453310,42439203,11.00951213
588455736,588785633,18.985
42453555,42430688,51.22709577
42453166,42442850,61.91331529
276204325,42866451,4.07269
42499999,42500003,17.64826676
276203987,42844301,20.78571768
42746893,42759246,7.86183
42452812,42446072,27.34670193
42453000,42444055,11.53761745
42452620,42457292,9.90269
42453253,42438236,4.28719
42846343,42835666,5.432305858
42453241,42438908,7.54035
42452610,42457735,6.73961
42453008,42445666,16.7617
42453258,42437801,26.46274608
42453251,42436726,14.18998455
42452973,42445908,35.47187547
1970262955,541999391,35.04483419
588718770,278638234,19.26160588
42434092,595105581,8.251374004
42846795,42820046,12.7548675
42502709,42476472,14.39288793
42452610,42452613,24.59060118
42452817,42448171,7.75783
42747188,42761006,2.926
42896805,42841853,8.100623454
42453220,42437177,10.707
42452809,42448726,9.346145074
42452975,42443975,9.655941899
103876732,295228009,8.425
42896944,42834180,6.21127
42453398,42429570,16.745
42453258,42434361,17.95780743
588166450,1930487416,34.1213
103859804,103861394,6.02247
42452613,42453468,10.9561787
42502926,42466389,11.3474319
42452630,42444223,3.53948
42452951,42438485,9.047711598
42452814,42444506,8.705074744
42747489,42747493,11.13687052
42845815,42845810,11.74860027
42452564,42453220,9.98823
42451744,371206271,17.2440623
42451754,371206271,6.06295
42453379,42427393,23.76109639
246580758,246580736,11.128
42452956,42439409,8.849185261
103171558,103174595,17.7821
42865831,597443960,11.6613
427804196,427804166,4.20487
42453216,42431200,9.95905
42486239,1970262955,14.04020097
42896911,42827392,5.36008
42846208,42827962,7.364058423
278609934,587988061,10.85981966
42896840,42833574,11.7563
246580736,246580301,10.9306881
1773078006,1773076778,14.64514926
42445598,248709626,7.89478
42895450,42874655,13.39773036
42501792,42493358,11.2722894
42846181,42827849,14.1619
42501776,42494930,6.36734
42452973,42434946,11.52497777
42452882,42436714,9.132484794
295452099,295516882,4.3813
42896918,42827392,12.6847
482623880,482640607,13.45283551
42452365,42443534,9.489528961
246580466,246580758,9.18249
42895228,42878189,9.30845
42453007,42432458,18.98880651
42440408,2854054927,37.91425962
42501782,42493348,12.68662589
106710490,106706938,230.9406572
42846151,42827817,10.99597126
1773076778,42437605,15.0191681
42846325,42818418,24.84192458
42452310,42452314,26.50028542
373903786,42453379,14.25036895
42842366,1064257394,18.6073814
42430056,596788016,13.81690219
278609760,587988061,20.20923634
42445505,1918039869,16.56299008
1420632001,595703386,18.8891
42501208,42504219,13.28299085
42501316,42501314,4.58187
42843048,42919255,7.810125495
248708583,370924945,9.561810142
42452564,42439485,54.4855354
42501314,42501312,4.58517
279603573,42849685,1.88577
1773076513,42437605,14.18417837
42452290,42447308,15.9129
427804029,42446504,24.28986451
42452330,42446171,19.7221384
42452816,42429832,9.790747311
42452310,42446632,12.7626
2059304029,42435310,8.574160703
42452048,42445489,13.002
42870348,2570180837,9.03989
42452817,42428411,30.13777708
42452556,42437465,10.70319716
42452006,42454642,18.06810039
2799469682,2799469684,6.788739832
42452084,42451593,15.71551557
42885742,106078799,8.60911
2059304029,42433927,124.9485736
42452598,42431805,32.6422
42452396,42440553,18.9387517
42452067,42451660,23.28071026
1369956654,486819531,22.9154
42422026,2569923492,23.21690367
42452006,42452008,8.63803
42452040,42449570,19.44250059
1272562732,2821304146,8.49657
2844853160,2844853158,9.08217
373903786,42439295,7.10344
103858840,103869216,39.41904264
1773076513,42432184,14.27551891
2844853162,2844853157,8.99146
42895311,42861200,2.55753
42430056,596776041,11.10207544
1773076513,42429754,19.58743097
2844853157,2844853162,8.33028
2844853160,2844853157,9.85467
2844853158,2844853160,9.11721
42452067,42445603,42.1091
2844853157,2844853160,9.05388
2844853156,2844853158,9.77835
476241555,1698103521,7.414078667
42452026,42432142,34.61002553
42501891,42464955,21.2144342
42500039,42525919,5.993843959
42452353,42434072,9.974500616
42452396,42433587,22.1654
42846846,42788904,7.43458
597237337,42844233,3.30377
42429974,596775963,9.92825
61275601,42446386,18.13267495
42429974,596775985,16.261282
42452290,42433756,11.47780964
42453691,1773066054,36.4473
42452290,42435343,9.280256633
42446678,247081122,5.71812
42500683,42506511,15.70144176
42500696,42506525,11.69237019
42452076,42440686,16.06699307
42746508,42746505,12.99125004
42452015,42439551,13.189
42452015,42440838,9.52791
42451660,42452067,18.5668
42452630,42421946,5.21433
42452076,42437996,12.22982331
42452353,42430350,66.00168102
279603573,42833276,13.5662
42452056,42437589,19.9311
42451564,42453253,4.28103
42895509,42846846,6.99302
1544809891,481201672,39.23914709
42451593,42452084,13.34577239
61275601,42440253,15.5964
42451332,371188756,13.1217
2408421259,476241567,20.29479479
103858718,103858697,2.48993
103858697,103861117,2.9507
103858361,103872547,2.6435
427804166,42423832,1.57013
42453406,246866830,14.3751529
42451695,42446668,18.2712392
42843183,42894248,11.07674894
42451712,42446398,7.84443
103858671,103861105,2.48867
42452107,42433554,10.6569
42452008,42436903,6.0902
42500683,42500680,15.5919
103858748,103858718,2.68557
42895302,2629162214,11.91608602
42429682,596776009,25.3665048
486819535,278637105,4.27821
276204425,42818588,13.1456
106717940,276317470,2.54726
2408421325,476241567,7.543892701
103858517,103864594,10.1176
42452026,42433574,21.0815
42451593,42447428,11.9009
42452084,42432099,10.5
42452040,42432152,31.2523216
451052015,451051793,12.76353325
42452067,42432085,24.03280117
427804029,42423832,2.96427
42451370,42452994,2.4245
103857853,103883766,122.8471203
42452048,42432161,30.40887868
42931320,276069438,13.48541376
42844297,42844301,3.32929
42451674,42437686,12.54874113
42452107,42427335,15.44106583
530475880,65614878,5.12057998
42445033,2348991701,37.82830006
42421972,1061531509,17.595
276204366,42817428,6.89798
42451540,42446221,6.09039
42451754,42439416,15.1977
42432548,595105531,24.76478961
480213827,42482429,10.9851
42501316,42474668,18.65096812
276385544,2548015256,2.81114
42421809,1061531550,13.55479196
1773076778,1773078006,18.6651169
42451766,42435522,10.75590764
598228127,373864855,15.69766261
42421749,1061531654,9.180371667
42421775,1061531454,12.9533
42451231,42451280,108.607
42844433,42844527,19.2695
42846269,42786670,11.29004651
42451564,42439873,37.55065151
246923513,42451370,31.14980188
42499830,42513726,19.56439779
277482762,371231340,18.61583104
42421741,1061531654,37.49672937
42423206,1044184577,8.194568416
103858344,103858748,5.38923
42430749,2061592973,12.19916884
1698103521,1698103483,29.53412915
2821304146,278641497,23.63084796
42745934,42744747,20.58485344
42844256,42844259,3.87254
42842354,42903808,14.48718099
42451773,42429348,11.49701108
42842754,42891833,13.26408568
42844259,42844264,3.04189
42844274,42844279,3.10984
1698103410,1698103508,24.9678
42892933,42906439,19.9207
42746255,42735812,11.16074918
1825841700,1792535231,13.2569
42430004,2821304138,38.32566832
2757492815,2757492822,8.45642
42745925,42745934,10.28916187
2757492822,2757492824,8.00447
42451744,42424142,11.0363
42841778,42917872,10.5723
42451660,42429643,22.02439056
42451593,42432097,17.61434453
42892924,42906425,18.37482288
42451674,42428232,66.25888185
42443832,588455744,24.62428068
42451126,42445420,15.3213
42500051,42500050,36.04222578
42438485,1834852948,8.002941749
587812578,42431099,23.81558036
42451370,246909451,8.690570792
42844394,42835549,25.05861533
2821304146,278642768,1.5284
42450814,42454010,4.1001
42440134,42438923,14.28618112
308679541,103859912,5.88027
42447273,42447275,11.71752802
561035351,561035354,13.7431
42450015,42443027,32.94003235
42499172,42499167,17.84138987
42766929,1931610637,12.25710009
42428010,596799891,39.7736
42844233,42836093,8.89616
42425348,595314119,7.72005
483584559,2408421138,22.99829126
1895628122,598031871,8.988117791
42894248,42858943,17.04592671
42450814,42449691,9.05995699
2757492824,2757485441,24.2367
42451018,42439191,21.0596
42821328,1934649966,3.77094
278642478,278642480,4.580520291
278642480,278642254,14.86433076
42450456,42456708,9.562523075
597311189,597311193,13.4584
42500046,42492303,10.5815
42843178,42858939,12.75175064
42452314,246866798,9.63393
2831728346,2831728347,13.16729015
42428007,596799866,36.0145
2831728349,2831728347,12.35142772
42793624,42825887,1.92893
277032734,597500970,45.72911997
42500003,42492401,13.6386902
42844264,42825343,4.32499
42500041,42487054,11.46729896
42451409,42422270,22.1854
597261864,597261861,24.98159297
42844251,42825925,12.13239769
597261861,597261862,12.13154324
42844279,42825556,4.77542
42841778,42888672,9.691255804
471244587,596271084,17.3166
42450434,42445033,38.11752477
42919829,1904847201,14.8166
42451280,42424145,44.2707
471244797,596271288,6.999723372
277482066,1934650109,12.0368
42831190,279155134,15.12039497
42450426,42445936,39.32231536
42498314,42531627,9.543926881
42844301,42817470,18.95175468
2854054927,42440408,20.51501448
42443336,248709587,44.76389023
42842881,42860217,9.82188
42450809,42432548,4.292836915
42450468,42443068,31.5228238
42841786,42888633,10.73063536
42449938,42453999,21.559
42450434,42440966,8.629072749
42450341,42445039,47.23435389
597311193,597294550,7.46393
42841853,42888709,13.52201457
42450688,42432548,21.02335141
42446182,589928040,22.55887882
42450468,42436653,15.70204429
42450071,42449840,6.27023
42449890,42455465,5.74538
42841815,42888688,8.86095
42450066,42449422,5.82207
42450055,42450057,8.682532759
42450341,42440935,8.393733779
42449918,42446275,9.864273359
42450057,42445827,6.30928
42450820,42423296,20.8516
42449886,42453104,25.3777
42450044,42449007,10.28896248
42841770,42888664,12.8373
246580736,373903786,48.3
42450035,42448735,7.91995
42450089,42447208,5.71718
42450426,42436700,10.44524374
42499982,42472268,8.684910065
427850819,427850840,6.62635
42450325,42439335,21.84606666
42499996,42472268,9.581335433
42450057,42447182,16.64721119
42450066,42447192,24.46242173
42450061,42447187,20.49765797
42450080,42445196,6.23874
42500050,42469624,15.18379412
42443127,1918039896,17.5678
42450820,42423295,31.43877975
42450044,42447166,28.68101763
42450489,42433281,12.7423
482671987,482661734,64.59682691
42450489,42433298,31.0266977
42449828,42453220,52.91698784
42449945,42449947,10.17738874
42449947,42449948,9.113340604
42450037,42447154,28.82006948
42450025,42447115,31.12087765
42450035,42447144,27.63071994
42450030,42447136,30.14611595
42449938,42445661,8.776224086
247227450,42424427,18.9112
42449963,42448379,8.593376478
42449954,42448813,8.427226564
42449932,42449685,8.625337476
42449971,42448321,9.578838788
486849241,486859051,140.2439172
42492415,278634793,20.04789748
42793624,42804992,7.57208
42449979,42447020,29.08503561
42449985,42447235,7.720864929
42449926,42449314,9.543411175
42449991,42447076,30.84704324
42450030,42445740,8.060617387
42450009,42446472,7.531941287
42450048,42445261,8.547144462
106127689,42904206,8.84838
42892917,42870429,15.3676
42449954,42446986,38.42710954
42492415,278633201,50.8906
42450037,42444500,8.484381241
2854054927,42427335,7.2357
42449947,42446971,31.97520697
42449945,42446959,36.37046954
588166450,42434962,36.9689
42449926,42446933,29.5966
42450057,42443068,38.75428956
42449928,42446935,36.59633056
42449918,42446932,36.48272996
371034137,276036211,66.6133
2472695924,42909227,3.77739
42449600,42429563,7.89886
42449308,42453183,10.5121
42427915,1946814074,24.7836
42450352,42430747,37.1302143
595245925,595245918,7.27115
42449928,42445378,10.47449439
42449890,42446875,9.92581
42449582,42456206,5.04356
42500041,42464538,12.96483285
42449576,42456197,20.08338049
42449886,42446533,11.0647
42449961,42442955,26.6495
42449948,42444051,8.740449638
595245925,595245860,11.47339487
595245920,595245918,12.78811312
42449963,42442957,25.7815
42450634,42422682,18.6522
42449971,42442961,30.21218644
42449685,42449938,8.609624292
103856530,103870325,1.48297
42450083,42438774,5.17313
42449956,42442952,38.81
42744118,42761082,6.113826856
42449945,42442937,44.0511
42449948,42442943,42.9703306
371034141,276032821,83.1994
42450025,42439403,7.783495462
276314522,1934649951,11.0939
42449833,42446164,25.66085118
595245860,595245925,15.06130474
42450052,42438953,8.937901683
42841795,42877856,12.5401
42841795,42877851,11.94441639
42449828,42437174,4.2196
42449683,42445909,41.36946552
42449600,42449597,28.19091112
42449956,42440463,8.51385411
100662028,100662030,23.73760944
42497737,42532193,29.4421
42498630,42503302,49.56952133
42450015,42438503,8.271811714
42842596,42850855,32.14955082
42450061,42434385,6.87063
42449582,42449580,14.2166
42449685,42446942,43.05070514
247074607,42434827,6.70395
42744747,42736335,11.31244363
246906179,588720448,16.02037851
42449550,42450434,9.43204934
301546018,301546017,15.26922515
42449843,42439498,8.563217347
42449961,42436707,8.410949552
42449979,42436519,7.799020566
42449893,42439170,9.50280891
42498552,42502401,10.69196223
42449308,42456568,11.5276861
371209940,371239958,112.612
301546019,301546018,15.50473008
103118057,103162788,11.54086464
42449840,42439490,5.73177
42449893,42437283,14.13306605
42790935,42874091,11.798263
42499470,42473222,42.16424897
42449689,42442918,15.37320633
561035354,561035351,23.66041873
42842554,42839056,14.2577
42454325,402480678,31.83845719
42498514,42498506,4.42596
42842601,42842596,11.79980021
42457925,370913779,3.48407
42449942,42432451,7.896651638
1722116498,42431000,17.1880385
42450028,42429338,8.904973052
42488330,598035427,39.80036077
42842564,42842559,11.7208
42449991,42429690,7.753510578
42842573,42842569,9.74167
42449982,42429980,7.828159356
42449089,42457426,6.66433
42842569,42842564,9.72859
42499167,42477907,17.63601863
42449308,42446934,40.3356
42449817,42433298,20.62639107
42440330,387184869,43.97078037
42449576,42442269,13.8338
42449314,42449928,9.766779954
42449427,42445426,13.4376
42449890,42431459,16.11985068
2262434175,2844853153,9.98748
42842479,42842481,16.85379209
103856530,103856534,6.69191
103856534,103856544,10.4615
42449580,42440545,14.7
42449906,42429896,10.30777805
42449886,42430886,7.73556
42497773,42519238,2.58063
561035354,561035355,6.80334
42449314,42442910,26.897
42842371,42842368,13.03671873
42449341,42444909,43.7027
42449422,42443078,39.51718492
42449029,42455181,6.16868
42498312,42498314,23.2291
371212085,42433490,3.93454
371212085,42433376,16.55165647
42442175,248709390,14.65465174
1584024995,42448593,16.66770316
42842368,42842366,12.56932963
42842366,42842364,12.73649689
42743833,42750216,4.34688
42448996,42453545,11.26449692
42449641,42433072,18.80465894
561035355,561035354,12.6819
42842364,42838565,11.75651613
42743425,42761241,9.72588
42449089,42449098,4.56737
42449589,42433292,13.7945
42449597,42431611,11.17048043
277481765,100662035,50.3186
42449007,42450048,8.894428862
42842492,42833012,32.9057
42449333,42439272,24.41109418
42449341,42439286,12.3553
42449023,42449021,54.7578
42449422,42435396,16.8138
42841760,42856551,16.1489
42449333,42438785,19.4492
42447275,42447278,12.23303891
427850840,42444991,19.1732
42497683,42497685,12.51441695
1692433916,42445520,19.01301476
1692433938,42448549,51.68301632
42449570,42428436,20.58546031
42498630,42482017,7.07315299
42448726,42456575,6.939269571
42448711,42456961,27.04049736
42449005,42446093,33.79697203
805771586,1918039896,35.96796487
42449589,42428473,25.8292421
42449691,42422899,15.19631631
42842559,42827975,10.8585132
370915065,370923579,31.7617
42449010,42445263,16.11460697
42448745,42452814,9.045939662
1584024995,42440280,8.62231
1584024995,42440277,13.04170382
42449187,42435497,6.519150531
272195276,588545728,11.77137667
42449017,42443298,5.59797
42449098,42440946,10.1378
42448593,42456492,19.85347672
42449021,42442857,47.6411
42448483,42459820,11.11843417
1692433920,42448552,21.90807339
42448735,42450037,8.653442933
42885757,2844853156,12.0246
42449007,42443056,40.61282533
42842303,42832974,10.3319736
42497777,42502653,9.87221
371037408,2089938148,5.29687
246909454,588593353,8.26186
42448326,42455119,10.00150299
42497588,42502648,28.76925602
103115846,76465370,2.94998
42448707,42448711,41.49370225
42448711,42448707,29.4957
42449187,42433927,30.09217887
42448655,42448661,9.90356
42497674,42502701,28.8844657
42497669,42502693,34.15197724
42448979,42436724,11.1315
370915060,370915065,26.347
42448701,42446925,39.36410146
42448693,42446925,31.35909556
42448549,42450325,12.9751
42497780,42497598,25.46022656
42448693,42445867,41.94948498
42841755,42841760,50.23791964
248709390,595703341,10.21926748
42890454,42906413,2.62613
103872499,295228165,12.2722
1692433928,42440553,40.4837004
1258875665,597844574,11.5177
42448552,42449576,26.5089
42497733,42497729,4.93062
42870230,276315677,7.97207
1692433941,42439542,13.6351
42497724,42497721,13.11746428
42497721,42497720,14.056599
42449017,42434140,6.20535
1692433935,42439537,22.1319
42448735,42443048,38.83733879
42826823,607954910,5.28153
42497598,42497602,8.66678
1692433907,42437618,11.98458409
277481750,42449515,53.0103
42425223,595245843,7.125587524
42497681,42497683,11.35941772
42448329,42454660,9.93423
42448701,42442889,45.34379191
42448707,42442889,44.9448981
42902894,42518739,24.79811684
42449045,42430861,18.93724422
42449067,42430857,12.43230098
597363919,2689614147,7.6714
42448813,42438891,8.19608949
42449067,42430247,55.83929401
597414711,276314183,15.0778
1692433939,42436848,9.40055
1692483438,42474135,5.5901
42497612,42497624,7.21353
42448661,42442628,16.4836
1692433932,42436788,35.0808
42449038,42430942,12.38083305
42449027,42430924,17.61647587
42497624,42497631,6.23053
481250111,482652239,18.41855362
42497602,42497612,8.49725
42497780,42492219,15.3123
42449023,42430914,6.24849
42449021,42430903,9.35649
42449017,42430886,9.99163
42497598,42497780,16.7493
42497598,42497777,27.36515281
42448162,42452816,11.25954213
42448406,42448390,38.05963491
42497588,42497591,11.2266
42497593,42497596,7.72569
42743357,42743353,19.55495525
42497596,42497598,7.82675
42743349,42743345,11.59461191
42448701,42440326,4.30104
42497591,42497593,7.21314
103855253,103867983,6.311647946
42497737,42492524,5.53208
42448693,42440323,11.23871856
42497580,42497588,6.36027222
805771586,1919595914,17.40794137
42497734,42492524,4.11119
42497737,42492415,15.2351
42448693,42436578,15.0941693
42448379,42446999,43.66196291
42448321,42449979,8.16159072
42498503,42467929,10.47931761
588175755,279603573,2.62958
61272284,42438306,14.03404081
42743353,42740896,14.37993054
42497677,42492270,27.1807
42448701,42436586,11.29541531
42448329,42448326,26.46579047
486876059,42429773,11.34761721
42448283,42449843,37.01244869
42497646,42492244,46.38848331
42448707,42436598,9.77792563
42893106,42815965,26.60438956
42447285,42447281,13.31980608
42941870,42860563,23.23914722
42448430,42437755,14.37899328
42448238,42447126,19.9377
42448605,42436734,14.83033345
42448278,42448283,16.18901807
42448283,42448278,11.07643324
42842376,42814259,12.28085752
42448390,42443618,8.093063702
42448338,42445941,40.55974893
42497685,42488408,12.78475126
42448655,42434259,13.7238
42496867,42513154,18.92413346
42482417,480217241,6.80983
42448379,42443615,8.793784986
42743345,42736247,16.35063116
42448390,42442959,40.07275322
42842400,42811340,22.66259154
42448440,42437481,19.8217
42448406,42440565,15.25243158
42497773,42483504,9.12627
1692433919,42428447,17.24830821
205020852,370880758,25.78271346
42448406,42440567,12.33864796
42448171,42448162,27.1164468
42496680,42517087,13.79708767
42448745,42428052,32.74307451
2757485453,1657671821,8.04271
42446504,427850840,34.58012971
42448216,42446031,26.02357217
42448440,42437760,14.45689581
589100267,589100232,5.95284
42497734,42482552,1.78251
42448238,42435514,7.974975403
427850840,42434434,10.2108
42941870,42867654,9.166663627
589100232,589100267,6.857213394
42497737,42481889,14.9476
483584559,482623880,18.79121709
42497631,42484039,4.19779
42742974,42743136,7.380341936
42497580,42485646,5.9138
42448257,42439416,6.8358
1538237503,2821304146,19.78772407
42448506,42433173,12.9185
486873300,42505389,7.690946552
42867013,597261864,47.40337891
2447553689,2447553691,5.05581
42812008,2295039214,4.33517
42480527,598228119,5.13228
247081122,246650510,30.18038912
42448203,42439389,9.292976503
42448605,42427523,24.42362163
42497691,42478289,6.244690788
42497662,42478113,6.48154
42422399,595314118,71.16222268
42448552,42428447,16.0991
2408448893,42733686,9.149090155
42497677,42476474,14.35338015
106705771,106711074,136.257
370914027,370922849,50.2331
42436531,593300940,31.05730397
42448257,42435522,13.87273056
42448254,42435518,8.19139574
42742294,42739327,35.61823688
42888688,42926417,9.2982
42497788,42466290,22.4458
106705774,106705771,4.24739
61272996,61273001,12.04203743
42443118,371321235,32.67431612
247123615,42430745,37.46023801
277481814,42423206,24.60155759
42745890,2912071217,9.83863
2708237394,42817773,27.97287175
42497784,42466454,22.3509
42743369,42719570,14.8688293
42432060,805771586,19.044
42496867,42496869,11.7093235
42478307,598291114,17.27437294
42448423,42424767,17.11484484
42497720,42469358,13.47345942
276060672,2087152354,17.93090139
42448329,42424672,15.40735055
42448257,42428029,41.87012737
42447418,42454622,2.57982
103861445,440243782,3.1718
42448171,42430115,4.09825
2459401771,42867023,8.49634
103859189,2881922068,32.80162704
42448278,42424117,13.02978397
42447428,42451593,17.44643956
247123611,42424218,7.571290026
42497646,42468449,7.139437791
598291100,598290960,10.02869361
598291114,598290954,30.66082976
1692433907,1773082410,16.4817
42447308,42446733,18.47685672
42496521,42496516,15.2118
42888664,42926395,9.88161
103215751,103215744,7.61966157
42447132,42458766,30.20086535
42447228,42455662,8.424962599
103215737,103215727,61.19707135
42888672,42926409,14.22420945
103215738,103215737,6.943916639
42838415,42908548,9.10752
42447144,42456578,25.5818
752178858,103861405,2.70247
276299179,42898891,6.735282416
42447399,42447389,21.0910335
42496559,42496556,6.58022
103215727,103213791,63.60542049
100522479,561042197,10.72332604
42447326,42447323,4.06957
370913779,370913784,11.4635
370913784,370914027,15.1009
42447076,42455694,25.60732049
42447330,42447326,4.07691
42447154,42452812,24.8463
370913767,370913758,14.38501059
42447295,42447303,13.58415088
42447308,42447303,13.88580071
42496432,42497591,31.66804014
247223720,42457788,103.9481073
42447115,42452954,26.6481249
42447303,42447308,13.88391107
42447303,42447295,13.73723379
482617550,482620176,7.416716777
42446701,42428239,72.79325483
103166412,103149542,7.974353962
42446941,42449932,32.936482
42447060,42449985,29.12422123
42749525,2024846056,14.50245607
42496098,42506213,21.35326306
42447336,42445219,9.97077
42447020,42455113,34.68490402
481404934,476241555,13.79752391
42447174,42450048,28.6792842
42447176,42450052,22.9728
42447196,42449422,32.19860427
42447169,42449005,31.53846232
42742386,42735053,25.75845836
1396352292,42743357,18.03908804
42447249,42447246,5.36996
42447235,42447069,32.8207107
276065908,482661024,40.29428439
42446933,42456568,42.87306381
42447154,42447149,9.697808304
42447230,42445976,31.03413638
42447201,42447199,12.67935123
42447209,42447208,12.7763988
42447428,42440408,25.57937611
42447196,42447192,9.773301374
42447149,42448735,27.76328457
42447105,42450015,14.0241
42496869,42478909,13.1539389
42447084,42450009,37.83896631
42447182,42447179,8.380721487
42447303,42443426,28.0406914
42447169,42447166,7.336199369
42447174,42447169,6.783238133
42446932,42454522,36.45985795
42446945,42449938,34.7275292
42446991,42449956,48.1757088
276299282,42885400,7.70915
42447207,42445189,13.16949357
42447149,42447144,8.979067322
607954910,2629162213,4.70875
42447030,42449982,38.26596551
42838999,42882356,24.42468697
42446935,42453183,32.305409
42446994,42449961,41.27518777
42447206,42443819,9.966994131
42447176,42445259,6.300038543
42447237,42442983,45.56217051
451074830,598054698,12.54683011
42447007,42449971,23.72355994
205019740,370880734,53.4336
588178801,276320116,15.2246
42480537,598202929,6.03313
598054704,42519812,3.3869
42439813,588455744,12.01070082
42447069,42447230,29.53889804
42866850,597237337,6.75853
42447144,42444814,8.705751048
42447069,42447060,9.468220757
42446999,42448338,37.7111299
247224533,42424229,58.7423
42446854,42453395,35.96789806
42447009,42448321,27.8165758
42446949,42449942,34.00740966
42447246,42440825,12.9581
42446987,42448813,45.15662828
42494930,1258875710,9.76136
42446935,42446934,14.81552017
42446977,42446971,4.82193
42447323,42437188,9.36515
2531682690,42422035,17.04692285
42446942,42449683,38.92401938
278609934,370759316,8.6545
42447009,42447007,10.79594014
42447020,42447009,13.11337674
42839117,42874669,7.483257424
42446925,42448693,41.82719424
42447285,42437916,12.96604694
42938502,1241986499,13.6266
42446999,42446998,14.09444199
42446925,42448701,33.65156373
42429890,2302133933,6.7965
42446987,42446986,14.17865792
42447389,42432961,26.92488663
42447435,42432073,29.00288421
42446875,42449890,14.10285525
42446772,42453216,9.71214
42446971,42446959,13.53561178
42496110,42496107,3.61443
278642768,1272562895,1.83333
42496115,42496110,3.56485
42496093,42496091,9.447118116
42496098,42496095,11.18614455
42496107,42496102,3.7498
42496102,42496098,26.66876263
42446942,42446941,10.5049268
42446945,42446942,13.58038248
42496095,42496093,8.964597088
42447105,42436917,10.02630735
596747423,293802328,5.64746
42446949,42445656,14.34295906
42447237,42437451,8.444489762
42447308,42435359,36.72206405
42446934,42446933,18.220937
42447295,42435341,27.44633109
42447235,42437436,7.497129879
42447230,42437428,11.99065988
42446879,42446875,32.52332462
42888633,42908901,11.50290245
42447281,42435335,17.85591523
42447278,42435333,16.21829246
42447126,42439399,9.951196966
42446889,42446885,35.3684552
42446933,42445411,14.0654
42446994,42440459,15.46316025
42446825,42446800,22.65276742
42447179,42436619,7.668628105
42447187,42436644,7.972287273
42446849,42446854,12.68139009
42446562,42455007,15.7454
42447115,42438498,9.090937606
42447199,42435395,10.5417
42447192,42434384,8.733226763
42446800,42446849,15.98050888
247123651,61272887,10.3471
42446640,42452314,17.97676896
42446504,42455751,9.245085442
42446849,42445286,17.05418997
42447208,42434129,12.50378204
42445924,42452353,42.10923881
42446363,42449550,9.165975371
42446533,42449886,12.4258
42444457,2831728347,25.16354128
42839112,42866064,5.79102
42447166,42434169,9.218845957
752658835,103115846,5.86739
42447132,42435509,9.916477229
42910593,597443952,8.617199893
42446885,42442877,18.75900432
42446733,42447308,17.40430364
42741047,42759497,5.67549
42910579,597443931,9.27019865
42446991,42438889,16.65644586
42838565,42882916,11.97569316
42446455,42454679,8.258265307
42446721,42446723,55.93332537
42446925,42440325,11.2789
2821304136,2821304137,13.98561549
42446998,42436705,14.77691657
42496516,42474987,13.7224
42447030,42436516,10.24410821
42839067,42865986,3.40715
60927817,60927819,6.717548751
42839058,42866074,4.9432
276210876,100662028,197.096
42446640,42446632,16.49336061
2821304146,2821304143,20.8894591
42455357,246649429,40.40296672
42447249,42428428,42.38923829
2821304137,2821304138,11.77282967
2821304143,2821304146,5.14325
42496512,42473632,16.6414
2844853153,42885757,11.7529
42527617,598300223,7.011946243
243516350,750332277,34.0526
42719445,471244433,7.56131
247223720,42435264,21.23180445
42446701,42443680,15.50455531
42446986,42434085,13.13311446
42447076,42431678,9.308092031
42446889,42437289,9.264586697
42908896,2447703182,8.91552
42446875,42437283,9.90036
42447136,42429334,9.679223967
42447060,42431654,9.60534745
42447007,42432847,11.82141666
42446778,42440108,16.02331791
42446941,42434954,9.76239
42446466,42446461,32.96448901
42447210,42424757,14.6293
42446547,42446552,49.05562316
42741272,42747489,6.291797655
42447084,42430060,8.372657662
42444985,427845251,22.9580041
42446528,42446533,37.8271
42446266,42454522,11.09419734
42446488,42445914,33.12868791
42446466,42447084,9.633001897
42446959,42432444,11.67848892
370912945,370912817,17.0383
42446472,42446466,28.65026492
42446875,42434355,35.3310478
278638234,278638345,14.73882049
42741038,42741043,6.40937
42446562,42436947,14.4893
