begin_node,end_node_i,AADT
42481663,42472153,14015
42432066,42437096,2762
42432057,42437108,22656
42825556,42821393,17109
278630368,42496432,2708
42432211,42432208,3454
277046643,42832478,11952
42432201,42432199,5943
42824080,42867027,6000
42432205,42432208,1867
42432148,42433574,10468
42432199,42432194,1612
42432194,42432199,1612
42431544,42443612,18753
42825304,42825303,41124
42432194,42430241,32423
42430491,371212085,176420
42432171,42432165,11373
42431614,42449600,15689
42432174,42432171,10468
42432156,42432152,2255
42481648,42471092,14015
42432165,42432161,10468
42432135,42432127,1827
42432148,42432142,10468
42431992,42437124,11453
42432152,42432148,1366
276314230,276299179,44215
42926417,42838415,4857
42432142,42432135,14474
42431230,42458728,6000
42432171,42430044,11373
42432181,42430030,2069
587988061,278609934,136425
42431674,42445994,13727
42431630,42446825,58373
42432174,42430038,10468
42825321,42825317,12256
42431650,42445972,9129
42817794,2844853156,7188
42432102,42432099,4463
42825317,42825316,12256
42825314,42825313,107828
42825316,42825315,3283
42825315,42825314,107828
42432078,42427352,3449
42431877,42437536,4330
42844256,2034007426,17109
42825302,42825301,6142
276314183,276299050,6689
42825303,42825302,41124
42432073,42432075,3178
42432077,42432078,2762
42432075,42432077,4772
42432060,42432063,2762
42432127,42430154,32423
42432068,42432071,2762
42844251,2034007426,18004
42431635,42445291,58373
42481672,42467081,14015
42432063,42432066,1739
42926923,42816054,10728
42432085,42429754,13268
42431611,42445356,16856
42431490,42449333,18753
42432161,42428438,15802
42874661,42866066,9338
42431459,42449890,985
42432099,42429773,10000
42431805,42436400,13070
42424137,406006377,17185
42926712,42824399,13965
42874636,42865829,9093
2089937982,277028983,38415
42431602,42443588,15689
42873410,42902825,9655
42874655,42846757,9338
42431656,42431659,37201
42431802,42431797,8732
42430691,62915531,102523
42431889,42431877,1760
42431154,42455357,2500
422438905,373268478,4903
1241986499,42938502,8510
42445908,561042193,13727
42432127,42424864,32423
42445910,561042194,13727
42433927,2059304029,10000
42481025,42481037,12995
42874023,42881130,2955
42431877,42431868,2090
277046311,42832453,8708
42480574,42494916,3540
42823995,42858898,10728
42436003,2141026515,23354
42431544,42440951,18753
42431678,42437433,4366
587988061,588455738,3180
42431681,42437445,4366
42431671,42437423,18753
42431560,42440960,10554
42430677,62915525,102523
42431804,42431802,8732
42431814,42431812,4784
246650510,42430607,71530
42874650,42860017,9093
42431805,42431804,1612
42431549,42440020,6125
42431812,42431805,1392
42431503,42436427,2071
296856881,694854912,104196
296856912,694854920,104196
42480130,42505929,4533
42431797,42431793,8732
42431793,42431789,8732
42431793,42430796,8732
42926487,42824085,30701
42431868,42428529,6635
276062187,1698103194,24088
42431413,42442175,27683
42431617,42436033,5132
42431464,42440737,2687
42480069,42506181,6229
246650510,42427828,76710
42431459,42440729,2687
42825887,42793624,100896
42431556,42435714,6125
42431491,42438784,16118
42431789,42429701,1801
42431773,42430187,8732
42430981,42454120,12573
42431470,42439323,22314
42874091,42873480,6460
42430914,42454997,5073
42431678,42431680,24418
42431681,42431684,30915
42431680,42431681,37201
42431293,42443263,10000
42430924,42455007,5073
42431671,42431674,18753
42434179,2348688907,26526
42923772,42900657,6000
42860247,2757013687,48141
2570180837,42816050,15234
2297172754,276318048,78630
42430903,42454994,22314
42431654,42431656,24418
42445653,561042194,13727
42431505,42436159,3799
42445653,561042197,10000
42431654,42429976,4794
42431452,42437018,985
42431635,42431630,58373
42431630,42431635,58373
42431659,42429981,4794
42430861,42455026,5073
42431165,42445534,4367
42923772,42900660,36317
427850819,593984752,9867
42860217,2757013720,48141
42431649,42429970,18753
42860227,2757013712,48141
42431447,42435316,16939
42430770,42456464,8000
42431684,42427991,26526
42520724,598033030,3003
42431536,42431797,1660
42923790,42900618,4857
42431661,42427972,26526
42431187,42442574,11640
42431453,42434354,985
42431453,42434352,2687
42431275,42436384,11741
42430914,42449023,5073
42431193,42441276,8817
42431517,42431519,1660
42431519,42431773,8732
42430745,42455643,32684
482623180,483584559,147525
42431515,42431517,1660
42431549,42430378,6125
42431210,42440104,9837
42431505,42431503,3799
42431193,42441263,8817
103101556,103098551,14086
42431491,42431490,23149
42430938,42449029,5073
42431519,42430770,30444
42431447,42431363,16939
42431461,42431459,37201
42431467,42431464,22099
42430886,42449886,5073
42431470,42431467,22314
42480574,42481889,1035
42874612,42849663,9093
42431464,42431461,2687
42431113,42441903,8817
42431556,42428328,29870
42431459,42431453,2687
1104165608,42424408,585
42431490,42430255,4431
42431453,42431452,2687
42430886,42449017,5073
42430358,42440153,32423
42480132,42480130,4533
42431107,42431106,12573
1044184576,60007332,276476
42431024,42441587,6981
42445369,561042188,20086
42431200,42437204,20239
42431067,42441535,6981
42479621,42509052,14921
1815133244,42445027,5908
595473295,595473291,115305
42430945,42444837,3412
42431000,42442422,12573
42431034,42441569,6981
42431363,42431447,16939
42801729,2689614147,6182
42430747,42450341,32684
42465332,602890392,64117
42431452,42428493,30894
42430898,42442857,5073
42431118,42437920,8817
371239958,589928259,2271
42430664,427804029,3037
42431207,42435755,10988
42427278,272195272,4762
42429840,493889629,2263
42430985,42442415,12573
42431273,42431275,1660
42431186,42435359,13778
42519809,598054704,36040
42424218,247123611,102523
42825308,42799951,10233
42432082,1773082410,30331
42431154,42436159,2500
42431107,42431108,12573
42431156,42431154,2500
42481037,479715801,4294
42430664,42448996,71530
42431000,42438832,12573
42825307,42798095,107828
42432184,1773076513,10468
595473421,595464558,23606
42430989,42438819,6000
42432082,1773078006,28935
42431200,42431201,20239
42431207,42431210,10988
42430713,42446363,32684
2499802957,42428998,23606
42824112,42833325,6000
42823482,42852807,78630
42431108,42431107,12573
42431116,42431118,12573
42873480,42874087,6460
42431447,42421993,16939
42873425,42876225,12494
42480143,42484194,6092
373850921,2481877067,21542
42431118,42431116,12573
42431108,42431111,12573
42431113,42431111,12573
42431116,42431113,12573
42431113,42431116,12573
373850911,2481877067,21542
42431111,42431113,12573
42431111,42431108,12573
596775882,100522728,10000
42431034,42431037,12573
42431089,42431094,12573
42431102,42431104,12573
276385544,42844527,6000
42431106,42431107,12573
42431106,42431104,12573
42431293,42425232,16939
42431104,42431106,12573
42431104,42431102,10000
42431094,42431089,12573
42431099,42431102,10000
42431102,42431099,9729
42431154,42429412,3454
42431096,42431094,12573
42431099,42431096,12573
42431096,42431099,12573
42431111,42428737,12573
42479281,42509213,6237
42431078,42431089,12573
42431089,42431078,12573
42431165,42428458,19330
42431067,42431057,12573
42431078,42431067,12573
42431067,42431078,12573
42431037,42431034,12573
42431005,42432572,6981
42923772,42885751,36317
42923767,42885748,1363
42431037,42431039,12573
42431280,42423677,4477
42431039,42431044,12573
42430981,42430983,12573
42431007,42431005,12573
42431015,42431009,12573
42431027,42431030,12573
42431030,42431027,12573
42431104,42428720,12573
42480099,42482410,6092
42431027,42431024,12573
42430557,42445357,4762
42431007,42431008,12573
42480088,42482429,7267
427804196,593839894,23833
42431009,42431015,12573
42431008,42431007,12573
42431009,42431008,12573
42431008,42431009,12573
42430983,42430981,12573
597311311,277387017,12550
42431004,42431005,10004
42431005,42431007,12573
42431005,42431004,10004
42431002,42431000,12573
42431004,42431002,10004
42431078,42428701,12573
42430984,42430983,12573
42742681,2757492815,35267
42480143,42480139,6092
42430989,42430985,12573
42430984,42430985,12573
42480139,42480075,6092
42430985,42430984,12573
42430367,42440012,5907
42430861,42428480,4108
42430898,42430903,5073
42431007,42428640,12573
42823417,42847428,12900
42480117,42480120,1889
42431044,42428682,12573
42480120,42480143,6092
42430761,42436968,4787
42430959,42430965,17008
42480109,42480117,1889
42824096,42825865,30701
42459180,596776325,12575
42430951,42430953,8651
42480099,42480109,1889
42430938,42430924,6787
42480096,42480099,1889
596775840,100522728,10000
42430805,42433821,30444
42824136,42824130,6000
42430924,42430938,6787
42431004,42428634,12573
42480075,42480132,9876
42874050,42849722,6460
42430924,42430914,5073
42431015,42428068,12573
596775840,100521544,7541
42824130,42824124,8000
42439099,246649429,58373
42430914,42430924,5073
42430903,42430914,22314
42874050,42849240,6460
42430828,42433272,30444
42430796,42430770,1660
42430075,42454701,26526
42430965,42428016,26765
42530376,42492415,13921
42824112,42824118,6000
42430889,42430898,5073
42824096,42824101,30701
42430673,42437379,102523
42430673,42437371,23833
42430257,42449333,32423
42824085,42824080,6000
42430828,42432205,30444
42430828,42432201,1392
42430115,42453777,19407
42430363,42446353,32423
42430857,42430861,18753
42430770,42431789,30444
42431118,42421749,12573
42430805,42431802,8732
42874672,42827956,9338
42445033,1815133244,5212
42430607,42437693,16943
42430953,42427196,8575
42430803,42431793,30444
42429970,42456683,18753
42430811,42430805,30444
278638345,587988061,21202
42430796,42431273,30444
42430805,42430803,4211
42459041,596776201,12575
246649429,42431156,10000
42430669,42430664,3037
42431019,42421776,12468
42430342,42443556,32423
42431057,42422016,12573
42872000,42908881,10848
42431004,42424032,10004
42430770,42431273,1660
42480120,42473959,6229
42478436,42526333,6706
42463727,598202939,10759
42431019,42422592,6981
42430352,42443528,32423
42430770,42430761,30444
42430007,42454401,3802
42430394,42442142,3062
370897167,370898177,134223
42431044,42422016,12573
42430736,42430722,5212
42431034,42421810,12573
42430485,42438971,22824
42430571,42436330,11741
1538237264,272195272,29878
42430747,42430745,24027
42430749,42430747,4767
42430747,42430749,4767
103149446,103162181,10000
42430479,42438949,12885
42430745,42430747,24027
42430745,42430742,12864
42430739,42430736,3749
42430742,42430739,7168
42431030,42421810,12573
42430673,42430669,4902
42430698,42430694,4267
42430713,42430707,6649
42430722,42430713,5908
42430973,42423039,122289
42430722,42430736,5212
42430713,42430722,5908
42429888,42456555,3578
42429946,42454538,31013
42430698,42430704,7998
42430707,42430704,4299
42824101,42818542,11450
42430707,42430713,6649
42430981,42421985,966
42430704,42430707,4299
42430704,42430698,7998
42430375,42440020,5907
42430063,42450009,37201
42430519,42436037,3799
42430694,42430698,4267
42430694,42430691,5881
42430688,42430685,6429
42430691,42430694,5881
42430691,42430688,4752
42430677,42430673,6602
42430685,42430680,23833
42823427,42838611,3030
42430685,42430688,6429
42430680,42430677,6602
276061109,1698103194,24088
276315677,276207728,10063
42428433,42440820,37101
42808195,276069369,6303
60007644,599062332,84433
42429727,42453226,20239
42429830,42452817,16856
42430603,42430600,16943
42430639,42430643,16943
42430350,42439994,5907
42429888,42454522,4006
42430942,42421828,5073
42430338,42439981,8718
42430643,42430639,16943
42430160,42445574,22156
42430474,42434905,13727
42430482,42434898,10000
42430488,42434910,20464
482652239,482655346,109733
42430477,42434894,12575
42429844,42454600,2263
42429874,42453624,7457
42430052,42446013,13727
42430857,42421877,9124
42775278,42755157,14732
42430600,42430597,7059
42430597,42430594,16943
42430253,42440710,32423
277030759,277630003,9410
42430298,42439443,29423
42430333,42437358,32423
42430265,42439836,30444
42430274,42439840,29423
42430571,42430557,3714
42430255,42439826,32423
42430263,42439834,30444
42430557,42430550,16856
42431617,246866828,15689
42429976,42447030,7141
100662035,471244797,100898
42430304,42437654,5907
42479627,42481657,14015
42458766,596776120,12575
42430249,42439070,32423
42430304,42437644,32423
42430550,42429830,16856
42430271,42437890,29423
42430607,42427824,14908
42430521,42430571,11741
42429896,42449918,4006
100662035,471244587,100898
42430519,42430521,3799
42430394,42434346,3062
42725008,42736703,16467
42874602,42818471,9093
42429680,42455693,18753
42430271,42437881,32423
42478904,42502927,6237
42430482,42430485,22824
42430488,42430491,20464
42430485,42430488,22824
42430347,42434072,10441
42430237,42437951,32423
42430546,42428405,3714
42430479,42430477,12885
42430135,42440829,37101
42430477,42430474,12575
42431630,246866828,58373
42430304,42430308,23861
42430361,42430363,7048
42430378,42431544,6125
42821282,42896944,8000
42430160,42439335,32423
42479021,42497662,10979
42430154,42439527,32423
42430535,42427278,3714
42429664,42454381,6255
42430535,42427300,6827
42430317,42433604,32423
42430135,42439550,19407
42429918,42446293,23755
42429657,42454378,6893
42430279,42434807,29423
42430356,42432585,5907
42430044,42442247,4387
42430363,42430367,8302
42430384,42430390,32423
42430390,42430394,28576
246649429,246890579,58373
42430269,42434268,32423
42429981,42442963,7141
42429636,42453691,57701
42429999,42442417,18854
42430068,42439563,30915
42430375,42430378,10554
42430378,42430384,6125
42429876,42445885,4006
42430367,42430371,7601
42430371,42430375,7748
42530006,42487311,10652
42429900,42442891,7878
42430338,42430342,8718
42528868,42521981,3672
42430356,42430358,9755
42430358,42430361,11209
42430060,42439559,24418
42430350,42430352,5695
42434465,358448394,4698
42430352,42430356,10886
42430342,42430344,6444
42430050,42439553,18753
42824080,42807554,13965
42430347,42430350,10441
42430135,42436761,37101
42824223,42803005,10728
42430344,42430347,10441
42430390,42427764,32423
42430320,42430324,15162
42430235,42433282,32423
42430333,42430338,19103
42429643,42451660,13268
42775271,42746893,6989
42430329,42430333,32423
42430324,42430329,32423
42430308,42430311,10817
42429570,42453406,58373
106078799,597443958,115700
42430317,42430320,10731
42430311,42430314,32423
42429570,42453395,58373
42430314,42430317,32423
42429900,42429910,33806
42429716,42443165,8817
42430233,42430235,32423
42430247,42430828,5943
42430344,42428297,5907
42429744,42447330,6000
42430298,42430304,23861
42430295,42430298,32423
42430288,42430292,32423
42429998,42439454,9729
42430292,42430295,32423
42823482,42823483,78630
42430274,42430277,7059
42430279,42430282,4383
42430277,42430279,7059
42823483,42823482,78630
42430333,42428287,10390
42430269,42430271,4339
42430235,42430237,32423
42430253,42430255,32423
370888101,42434832,122289
42430265,42430269,7578
42430329,42428283,10390
42430255,42430257,32423
42430257,42430259,7912
42430320,42428272,10390
276317107,2799547029,33568
42430247,42430249,32423
42430314,42428264,10390
42429330,42458766,13087
42430259,42429659,6255
42430308,42428253,5907
42430241,42430247,32423
42430154,42430160,32423
246648219,42449341,4431
42430249,42429374,32423
42430187,42431517,1660
42429688,42447076,24418
42430295,42428234,32423
42430288,42428227,32423
42429827,42442584,22579
42429842,42442107,2263
42430282,42427797,7765
42430038,42435472,4387
42430282,42428223,10390
42430277,42428216,32423
42823420,42823427,1487
42430205,42430217,32423
42430143,42432127,1827
42477990,42520210,8020
42429694,42445247,26526
42429562,42449597,5132
42430217,42429700,759
42874655,42807755,9093
42430271,42427423,27227
42430187,42430205,8732
42430394,42423674,28576
42478411,597727992,7765
406048768,42445392,142638
42429703,42444884,31013
42429690,42445236,37201
42429682,42445227,13727
42430263,42427371,4004
42429633,42446800,58373
42429643,42437996,1470
42430030,42430034,3262
1112485522,1112485544,84433
42429342,42454196,13087
42430126,42430135,19407
42429716,42443156,8817
42896971,661821952,10516
42430122,42430126,1776
42428989,2499802957,23606
42429633,42445286,58373
42430034,42432178,10468
42429577,42446800,58373
42429714,42442580,11640
42429714,42442578,11640
42429330,42454192,13087
1112485531,1112485711,84433
42429693,42443000,30915
42429980,42431656,4794
42430060,42430056,24418
42430075,42430068,30915
42442175,595703341,27683
1567286111,2307147657,19286
42430115,42428420,16856
42430068,42430063,37201
42430063,42430060,24418
42430034,42430030,3262
42429348,42451766,6000
42430056,42430052,12575
42430052,42430050,18753
42430038,42430034,2090
42430044,42430038,11373
42429986,42431661,4794
42429910,42429918,3578
42429976,42429974,8837
42430004,42429562,11197
42430007,42430004,16856
42429971,42431650,8837
42430009,42430007,3799
42429812,42435544,84543
42429773,42437084,45397
42477995,42514854,8020
42842543,597444016,8383
42429754,42437113,13268
42429806,42435534,7388
42429338,42450030,13087
42429980,42429976,24418
42429840,42434420,3808
42429981,42429980,37201
598248807,449616617,11381
42429663,42439280,6255
42449932,593886220,37201
42430237,42421882,9124
2548015256,276385544,6000
103886354,103886352,104196
42429971,42429970,18753
42737584,588114597,100898
42458112,596776546,12575
103863130,293348993,84433
42905218,276209383,14556
42429661,42439275,7912
42874036,42818504,6460
42429314,42449187,18753
42430143,42423456,14474
42870426,42895228,13133
42429346,42428037,26765
42429806,42424932,7388
42429507,42437536,1813
406048768,42434974,20669
42479028,42479023,2403
42429334,42447132,13087
42444514,373850921,89431
42429896,42429900,37201
42429876,42429888,13727
42429712,42435372,6000
42429646,42437111,1906
42429662,42435610,6893
42429452,42442723,14642
42429874,42429876,18753
103886419,103881371,6000
42443804,561042204,13629
276203987,592643538,7015
42429832,42430557,3714
42429636,42433542,9186
42429829,42429830,16856
42429773,42432099,6000
42724759,42724756,3495
42429324,42446041,13087
42429735,42432900,10988
42429769,42432102,4463
42429741,42432905,10988
595464558,60918687,115305
42430707,61275601,102523
42429754,42432085,13268
42429811,42429809,7388
42429701,42431773,8732
595314103,561035330,19753
42429340,42443037,13087
42429661,42429659,30444
42429707,42429705,31013
42429809,42427345,7388
42478906,42478904,6237
42478909,42478907,21189
42478907,42478906,37662
42429735,42429732,23354
42429744,42429741,10988
42429741,42429735,10988
42429708,42429707,31013
42429700,42430233,32423
42429552,42435207,18753
42874076,42810501,6460
42429708,42429709,31013
42871997,42874602,9093
595703242,1203806378,10346
42429662,42429661,23984
42429688,42429690,24418
42920889,42931320,6303
42429362,42440343,2549
42429701,42429700,8732
42429716,42428840,19753
42429693,42429694,30915
42429690,42429693,37201
42429663,42429662,20693
42429680,42429682,18753
42429044,42449641,23702
42429714,42428840,19753
42429373,42439070,18753
42429375,42439073,32423
42429659,42430263,6893
42477588,42505420,9298
42429378,42432211,5283
42429565,42430009,3799
42429394,42436431,10970
42874087,42807796,9842
42529939,42466491,4876
42429521,42433715,45854
42428863,42453717,19753
42429694,42428003,26526
42872008,42872006,7015
42428022,371206271,26765
205026279,42437135,14255
42429657,42428174,18753
42429390,42436431,5205
276314947,277768073,9076
42823909,42788904,31107
42436959,1989931095,7953
42429388,42432214,23984
42428003,371206270,26765
42429577,42429570,58373
42429466,42433044,1083
42429563,42430007,6981
42429563,42429565,3799
42429570,42429577,58373
42429570,42429565,58373
42429431,42431156,70833
2053820238,2387504625,3500
42429562,42429563,16856
42920480,42938181,4857
42429029,42444081,8651
1396367334,740060236,156598
42819589,42919808,4857
42428483,42455026,4108
42429362,42429354,3808
42428863,42446221,19821
371038821,42455119,7271
42429412,42431154,3454
42437826,370898426,7953
42428873,42446221,22921
42440280,1584024995,6753
42440277,1584024995,6753
42428934,42442625,22921
42429388,42429390,3454
42429374,42430253,32423
42429390,42429388,3454
42476732,42533974,633
42429375,42429378,5283
42920892,42920894,7015
42920850,2297358949,17750
42920467,42932888,36317
598202939,451020319,10759
42429354,42429353,1760
42429348,42429346,26765
42429338,42429340,26251
42429342,42429340,23217
42429340,42429342,23217
42429324,42429314,18753
42429330,42429334,13087
103886410,103864413,104119
42429334,42429330,13087
42429324,42429330,12575
42429330,42429324,12575
42429215,42432799,14086
42477995,42477990,9336
42429029,42429032,8651
42478107,42483410,132245
42428379,42453934,16856
42478421,42478411,6706
42429342,42428037,26526
627905367,2541754762,19753
2327435589,42737547,12775
42478438,42478436,3377
42428846,42443165,19753
42429353,42427249,1760
42429184,42429211,23702
42478113,42486339,10979
42841803,597443933,13387
42428814,42442574,19753
42841750,597443934,14556
42428425,42453777,16856
42478109,42486329,2139
42428464,42449582,4969
42527665,42520607,5256
42428725,42442552,11640
42428436,42452048,15802
42428411,42452817,16856
42478446,42473603,6706
42920467,42927013,12694
42428711,42442528,21073
42478107,42483554,11381
42429174,42427846,23702
42430030,1773076513,2069
42478289,42478187,164326
42429354,42422056,2212
42428701,42442502,21073
1170604778,248709714,24630
1934649951,1934649938,107828
42428634,42442432,21073
42429094,42429104,23702
1858067878,2889974131,11684
42428476,42449045,4108
42823482,42786626,78630
42428931,42434262,22921
42428444,42449576,4969
42428973,42433027,23606
42428917,42433800,22921
42428447,42448552,4969
42429083,42429094,23702
42428645,42442459,21073
42428640,42442445,21073
42866377,277385050,5739
42429072,42429083,23702
42429032,42429035,23702
42478197,42478307,164326
42429058,42429072,23702
42429104,42427780,23702
42428601,42443326,30107
42820842,42866368,4118
42428489,42446528,19330
42428846,42435354,19753
103886352,103856530,104196
42478191,42478197,3644
42428588,42443313,30107
42429044,42429058,23702
42428417,42448171,16856
42429035,42429044,23702
42478187,42478191,164326
42517603,598043776,13921
42428411,42445466,13267
42428980,42428978,23606
42429002,42429006,23606
42429017,42429023,23702
103885416,103885389,10000
42428524,42444480,1586
42429006,42429013,23606
42429013,42429017,23606
589099881,406048768,142638
42428980,42428985,1083
42429023,42428094,23702
42428998,42429002,23606
42428179,42454378,10390
42428985,42428989,23606
42428460,42445534,19330
42428454,42445520,19330
42428689,42437052,21073
42428973,42428970,23606
42428975,42428978,6691
42428978,42428980,23606
42428978,42428975,6691
42428973,42428975,23606
42428975,42428973,23606
42428682,42438045,21073
42428420,42445479,13267
42439295,246580982,70833
42428970,42428973,23606
42428709,42436990,21073
42478109,42478107,11381
42428428,42445484,13267
42478111,42478109,2139
42478001,42477995,8801
42428892,42428880,22921
42428980,42427139,23606
42428931,42428934,17116
42428934,42428931,17116
42428402,42445356,16856
42428049,42456076,26526
42428931,42428928,17116
42428928,42428931,17116
42821393,42844297,17109
42428034,42456066,26526
42451018,589100232,26333
42428978,42427136,8575
42428962,42427086,8575
42428964,42427086,8575
248708366,595105571,6056
42428345,42444479,11011
42428873,42428876,2433
42428880,42428876,22921
42428880,42428892,22921
42429109,42421783,23702
42428493,42440721,30894
42428876,42428880,22921
42428876,42428873,2433
42476725,42517600,1748
42428840,42429714,19753
42429754,1773076513,13268
42428441,42442255,15802
42428039,42454196,26526
42433330,673008453,6753
42427996,42455695,26526
42816060,42816064,7880
42425747,42456132,10000
42428003,42428005,26765
42428268,42430317,10390
42477228,42491627,43519
278609760,205026279,14255
42428379,42440335,11011
42428052,42451231,26765
588181373,42873418,8000
42428493,42438784,16118
42428661,42433567,21073
42428583,42435257,30107
42428473,42439236,19330
42428590,42435261,21107
42428201,42445867,10390
42428385,42440290,16856
42428020,42451744,26765
1203806378,595703304,2500
42428491,42436935,19330
42477907,42477905,7531
42437760,496707003,11453
42428297,42439984,6444
42427968,42451332,26765
42428234,42443680,10390
42437755,496707003,11453
42437755,496707000,3376
42428634,42431004,12573
42428711,42428709,21073
42428709,42428711,21073
42478076,42469903,11678
42428315,42440015,14110
42428332,42440025,14110
42428376,42438155,16856
42428305,42439996,14110
42428192,42443671,10390
42428308,42440001,11209
2307147657,42493403,6307
42428583,42428590,21107
42870291,42893106,11841
42428863,42421857,19753
42772936,42765905,5404
42428283,42439972,5907
42428272,42439964,5907
588785542,1775260905,37101
42428858,42421857,19753
598291052,42465852,5734
370894980,370897167,145292
42428264,42439960,5907
42428253,42439952,5907
42428588,42428583,30107
42476636,42512070,9274
42428590,42428588,21107
42428183,42439203,30969
42428223,42438544,10390
42428287,42437363,5907
42427979,42447237,26526
42428047,42444822,26765
42428321,42435710,29870
42428329,42435714,29870
42428438,42432156,4969
42428529,42428524,17209
370894979,370894980,145292
42428313,42435705,29870
42428005,42445247,26526
42428303,42435677,29870
42428310,42435687,29870
103245949,103245953,10000
42428277,42430324,10390
42428438,42428436,10468
42428471,42428468,19330
598290960,42465660,64117
42428201,42437881,10390
42428170,42439272,18753
42428063,42442463,12468
42428493,42428491,30894
42428170,42438785,11901
42872077,42833250,6460
42428473,42428471,19330
598290954,42465660,164326
42428491,42428489,5462
42428489,42428483,5103
42428476,42428473,19330
42428483,42428480,5073
42428480,42428476,5073
42428307,42432589,14110
42428458,42428454,19330
42428464,42428460,19330
42818487,42920850,17750
42428468,42428464,19330
246900041,42451370,22151
42428460,42428458,19330
42428174,42437280,10390
42428441,42428438,4387
42527868,42492239,2403
42872060,42832478,6000
42428408,42429829,1446
42428444,42428441,4387
42428447,42428444,28081
42442571,561035332,11640
42428010,42438805,26526
42428072,42438867,6981
42428425,42428420,13267
42428434,42428433,15802
42428436,42428434,5831
42428297,42432700,29870
42428428,42428425,13267
42428433,42428428,37101
42428328,42431549,14110
42428411,42428408,13267
42456578,596776177,12575
42870338,42884844,4501
42477573,42477570,3450
42428417,42428411,13267
42428420,42428417,13267
42456578,596776156,12575
42428287,42430333,10390
42476497,42509922,10212
42428405,42428402,3714
42428408,42428405,3714
42477237,42487552,7097
42428391,42428385,3305
42428061,42438859,20038
42426011,371230604,96874
42428365,42428345,11011
42428379,42428376,875
42428385,42428379,6753
42428027,42439416,26765
42428368,42428365,11011
42428374,42428368,726
42428365,42428529,6635
42428005,42428003,26765
42427805,42438547,14908
42427953,42437536,1760
42428308,42428307,14110
42428321,42428315,7748
60924009,595757814,20929
42428332,42428329,4767
42427762,42445947,18753
42428258,42430311,10390
42428329,42428328,6125
42428328,42428321,10554
42428310,42428308,11209
42428313,42428312,14110
2721508555,308693078,104196
42428315,42428313,14110
42428045,42436551,26526
42428312,42428310,14110
103245953,103238622,2000
42428258,42428253,10817
42427985,42437451,26526
42427483,42453630,4475
42428307,42428305,14110
42428305,42428303,14110
42428283,42428277,15162
42428232,42430292,10390
42428287,42428283,19103
1259822816,42496521,39698
42428272,42428268,9800
42428277,42428272,7239
42428212,42430274,32423
42428264,42428258,4936
42428268,42428264,4936
42428216,42429874,10390
42477282,42478076,7097
42428201,42428198,17886
246899801,42451402,4347
42428234,42428232,10390
42428086,42433064,115305
42428239,42428234,32423
42428232,42428227,10390
42476532,42503829,10808
42427965,42436531,26526
1071832232,2216963516,4903
42428220,42428216,7059
42428223,42428220,10390
42442842,1692433907,28935
42527647,42491173,16276
42428216,42428212,10390
42428227,42427787,10390
42427817,42438672,7300
103884740,103879237,104196
42428365,42422826,11011
42428198,42428192,10390
42477344,42477341,4602
598043811,588036488,16867
42428192,42428183,10390
42428183,42428179,3887
42428068,42431015,12573
42428174,42428170,10390
42428179,42428174,10390
42428376,42422042,2212
42428068,42431019,12468
42427352,42453610,30331
42477570,42469389,3450
42428005,42428007,14522
42428037,42428034,26765
42477222,42477228,3377
42428015,42430959,26765
42428094,42429029,8651
42476472,42502705,4590
42427821,42437693,14908
42427249,42454798,1760
42427786,42438544,7765
42477265,42477275,7097
2504882471,587934268,4622
42477235,42477228,43519
2402842565,42882987,11460
42427915,42433564,24630
42428072,42428068,6981
42428013,42430075,26526
42477228,42477235,43519
42428037,42428039,26765
42428047,42428049,26765
42427812,42435635,22603
2504882471,587934079,4622
42870429,42870426,13133
42428049,42428047,26765
42428052,42428049,26765
42428049,42428052,26765
42428039,42428037,26765
42428045,42428043,26765
42428047,42428045,26765
42428045,42428047,26765
42428039,42428043,26765
42428043,42428045,26765
42428043,42428039,26765
42428007,42428005,14522
42428020,42428016,26765
42428029,42428027,26765
42428032,42428034,26765
42428034,42428037,26765
42428034,42428032,26765
42428029,42428032,26765
42428032,42428029,26765
42456162,596776578,12575
42428020,42428022,17008
42428024,42428027,26765
42428027,42428029,26765
42428027,42428024,26765
42428022,42428020,17008
42428024,42428022,26765
42428022,42428024,26765
42428007,42428010,14522
42428014,42428015,26765
42428016,42428020,26765
42477241,42474958,7097
370894437,370894979,145292
42428015,42428014,26765
42428016,42428015,26765
42428015,42428016,26765
42428010,42428007,14522
42428013,42428012,26765
42428014,42428013,26765
42428013,42428014,26765
42428010,42428012,26765
42428012,42428013,26765
42428012,42428010,26765
42818591,42861164,11450
42427538,42427531,3545
42476476,42492270,2403
1792535231,42423674,28576
42427979,42427985,6704
42427991,42427996,26765
42427996,42428003,26765
42428003,42427996,26765
42872042,42818487,11450
42872034,42818567,11450
42427996,42427991,26765
42820847,42832512,33347
42444954,593976795,20693
42527806,42479281,10014
42427991,42427985,4366
42872027,42818573,11450
42476474,42497681,10979
42427985,42427991,4366
42427985,42427979,6704
1538237503,1369956654,136425
42427970,42427972,4794
42427975,42427972,26765
42427979,42427975,26765
42427975,42427979,26765
42477237,42473589,7097
42427972,42427975,26765
42427972,42427970,4794
42427965,42427968,15896
42872006,42818591,11450
42427970,42427968,7141
42477235,42473589,7097
42872042,42817377,17750
42427968,42427970,7141
42427968,42427965,15896
42427821,42427824,14908
42427307,42445481,6827
598035427,42504249,116050
60810757,60810758,276476
42872008,42817469,7015
42427386,42444916,4004
